[1556974221, 1556893546, 1556689810, 1555944025, 1555838685, 1555688199, 1555043352, 1554979994, 1554854803, 1554620191, 1554471576, 1554467507, 1554431373, 1554359693, 1553698699, 1553562539, 1553349835, 1553332084, 1553320201, 1553180504]
[1553109489, 1553046295, 1552878861, 1552402690, 1552231427, 1552197013, 1552054529, 1551916392, 1551844841, 1551444313, 1551325124, 1551280307, 1551197500, 1551184234, 1551175430, 1551112020, 1550975585, 1550924222, 1550811904, 1550758744]
[1550721218, 1550683740, 1550640679, 1550552823, 1550463689, 1550424646, 1550187903, 1550180951, 1550123474, 1550086029, 1550040497, 1550037940, 1550010292, 1549997532, 1549950822, 1549947213, 1549894062, 1549870538, 1549853745, 1549852013]
[1549807796, 1549781235, 1549765701, 1549613995, 1549515320, 1549468289, 1549422669, 1549417451, 1549387111, 1549385982, 1549380632, 1549379250, 1549377560, 1549376864, 1549371287, 1549368129, 1549367714, 1549364882, 1549363212, 1549358629]
[1549356746, 1549355190, 1549353460, 1549352949, 1549350191, 1549350075, 1549349447, 1549348902, 1549346431, 1549343258, 1549342938, 1549341493, 1549341442, 1549340667, 1549339764, 1549339231, 1549339118, 1549338725, 1549338435, 1549337849]
[1549335394, 1549335059, 1549334523, 1549334141, 1549333265, 1549332965, 1549332176, 1549280749, 1549270056, 1549204669, 1549200993, 1549185042, 1549181731, 1549178721, 1549175587, 1549157457, 1549128149, 1549122407, 1549114767, 1549114480]
[1549111227, 1549101833, 1549093789, 1549089516, 1549083666, 1549083649, 1549083632, 1549083316, 1549083133, 1549076434, 1549071928, 1549071366, 1549066898, 1549066189, 1549062294, 1549043399, 1549042388, 1549042374, 1549041631, 1549040882]
[1549039380, 1549039286, 1549038911, 1549038569, 1549038424, 1549038260, 1549038054, 1549037845, 1549037453, 1549036551, 1549033349, 1549033148, 1549032972, 1549029634, 1549029546, 1549029434, 1549029398, 1549019051, 1549018885, 1549017862]
[1549017500, 1549017467, 1549017328, 1549016403, 1549016276, 1549016164, 1549015950, 1549015693, 1549015347, 1549015178, 1549014636, 1549013769, 1549013752, 1549012303, 1549011961, 1549011922, 1549011638, 1549011622, 1549010710, 1549010501]
[1549010184, 1549009685, 1549009680, 1549009579, 1549009280, 1549008926, 1549008675, 1549008494, 1549008430, 1549008393, 1549008279, 1549008111, 1549007756, 1549007743, 1549007670, 1549007599, 1549007487, 1549007043, 1549007038, 1549007032]
[1549006998, 1549006970, 1549006966, 1549006814, 1549006550, 1549006334, 1549006332, 1549006130, 1549006044, 1549005921, 1549005480, 1549005409, 1549005315, 1549005242, 1549005163, 1549005158, 1549004936, 1549004601, 1549004284, 1549004043]
[1549003983, 1549003868, 1549003814, 1549003806, 1549003788, 1549003759, 1549003748, 1549003732, 1549003684, 1549003441, 1549002489]
